stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
00093520,3836,"Financial Dr opp Antamina St",,  43.633366, -79.773018,,,0,,,1
00093530,3838,"Hereford St s/of Steeles Ave",,  43.621437, -79.780228,,,0,,,0
00093535,3839,"Edgeware Rd e/of Hereford St",,  43.618919, -79.775269,,,0,,,0
00093540,3840,"Edgeware Rd w/of Ironbridge Rd",,  43.621025, -79.772926,,,0,,,0
00093545,3841,"Mississauga Rd n/of Hereford St",,  43.621372, -79.768250,,,0,,,1
00093550,3842,"Derry Rd w/of Financial Dr",,  43.611443, -79.749413,,,0,,,1
00093555,3843,"Derry Rd w/of Creditview Rd",,  43.613846, -79.744698,,,0,,,1
00093560,3844,"Financial Dr s/of Creditview Rd",,  43.612621, -79.739449,,,0,,,1
00093800,3854,"Castlemore Rd e/of Goreway Dr",,  43.773129, -79.710594,,,0,,,1
00093805,3855,"McVean Dr s/of Castlemore Rd",,  43.781849, -79.700005,,,0,,,1
00093810,3856,"Clarkway Dr s/of Castlemore Rd",,  43.800545, -79.678230,,,0,,,1
00093815,3857,"Clarkway Dr n/of Almond St",,  43.799477, -79.676743,,,0,,,1
00093820,3858,"Clarkway Dr n/of Riseborough Dr",,  43.797905, -79.674622,,,0,,,1
00093825,3859,"Clarkway Dr n/of Castle Oaks Crossing",,  43.795666, -79.671600,,,0,,,1
00093830,3860,"Clarkway Dr n/of Daden Oaks Dr",,  43.794010, -79.669350,,,0,,,1
00093835,3861,"Clarkway Dr n/of Valerian St",,  43.792614, -79.667419,,,0,,,1
00093840,3862,"Clarkway Dr n/of Bellchase Trail",,  43.791229, -79.665581,,,0,,,1
00093845,3863,"Clarkway Dr s/of Bluffmeadow St",,  43.792324, -79.666603,,,0,,,1
00093850,3864,"Clarkway Dr s/of Singletree Rd",,  43.793758, -79.668556,,,0,,,1
00093855,3865,"Clarkway Dr s/of Castle Oaks Crossing",,  43.795361, -79.670715,,,0,,,1
00093860,3866,"Clarkway Dr s/of Altura Way",,  43.797619, -79.673790,,,0,,,1
00093865,3867,"Clarkway Dr s/of Caliper Rd",,  43.799187, -79.675896,,,0,,,1
00093870,3868,"Castlemore Rd w/of Clarkway Dr",,  43.800854, -79.679375,,,0,,,1
00093875,3869,"Castlemore Rd opp Drummondville Dr",,  43.799419, -79.681526,,,0,,,1
00093880,3870,"Castlemore Rd opp Gardenbrooke Trail",,  43.797222, -79.684074,,,0,,,1
00093885,3871,"Castlemore Rd opp Bloom Dr",,  43.794834, -79.686852,,,0,,,1
00093890,3872,"Castlemore Rd e/of The Gore Rd",,  43.792393, -79.689705,,,0,,,1
00093950,3825,"Exchange Dr w/of Humberwest Pkwy",,  43.754738, -79.688118,,,0,,,1
00094000,3784,"Chinguacousy Rd s/of Earlsbridge Blvd",,  43.701263, -79.828438,,,0,,,1
00094005,3785,"Chinguacousy Rd s/of Sugarhill Dr",,  43.703739, -79.831825,,,0,,,1
00094010,3786,"Wanless Dr w/of Chinguacousy Rd",,  43.705845, -79.835823,,,0,,,1
00094015,3826,"Wanless Dr e/of Brisdale Dr - 4A",,  43.702477, -79.839455,,,0,,,1
00094025,3788,"Chinguacousy Rd s/of Wanless Dr",,  43.705639, -79.834885,,,0,,,1
00094030,3789,"Chinguacousy Rd n/of Sugarhill Dr",,  43.703918, -79.832550,,,0,,,1
00094035,3790,"James Potter Rd s/of Daviselm Dr",,  43.664616, -79.788261,,,0,,,1
00094040,3791,"James Potter Rd s/of Queen St W",,  43.662663, -79.784637,,,0,,,1
00094045,3792,"James Potter Rd s/of Beechmont Dr",,  43.659229, -79.782738,,,0,,,1
00094050,3793,"James Potter Rd s/of Bonnie Braes Dr",,  43.654823, -79.779449,,,0,,,1
00094055,3794,"James Potter Rd s/of Arrowpoint Dr",,  43.653660, -79.775940,,,0,,,1
00094060,3795,"James Potter Rd s/of Leadership Dr",,  43.653511, -79.772865,,,0,,,1
00094065,3796,"James Potter Rd n/of Leadership Dr",,  43.653610, -79.773811,,,0,,,1
00094070,3797,"James Potter btwn Bittersweet Rd and Ingleside Rd",,  43.654179, -79.776840,,,0,,,1
00094075,3798,"James Potter Rd n/of Bonnie Braes Dr",,  43.655422, -79.780396,,,0,,,1
00094080,3799,"James Potter Rd n/of Timbercrove Rd",,  43.660107, -79.782509,,,0,,,1
00094085,3800,"James Potter Rd n/of Queen St W",,  43.663822, -79.785614,,,0,place_JPQU,,1
00094090,3801,"James Potter Rd s/of Daviselm Dr",,  43.664864, -79.788879,,,0,,,1
00094100,3782,"Williams Pkwy e/of Brentwick Dr",,  43.665901, -79.809357,,,0,,,1
00094105,3783,"McLaughlin Rd at 9720 McLaughlin Rd",,  43.690079, -79.789734,,,0,,,1
00094115,3877,"Dusk Dr e/of Hatton Crt",,  43.655582, -79.768639,,,0,,,1
14090101,3901,"Castle Oaks Crossing e/of Long Branch Trail",,  43.793880, -79.673561,,,0,,,0
14090102,3902,"Castle Oaks Crossing opp Bellchase Trail",,  43.792389, -79.676102,,,0,,,0
14090103,3903,"Castle Oaks Crossing e/of Gardenbrook Trail",,  43.791386, -79.678551,,,0,,,0
14090104,3904,"Westbrook Ave s/of Cottrelle Blvd",,  43.776695, -79.677048,,,0,,,0
14090105,3905,"Skyvalley Dr s/of Heathbrook Ave",,  43.777836, -79.678780,,,0,,,0
14090107,3907,"Steeles Ave w/of Paget Rd",,  43.734825, -79.656021,,,0,,,1
14090108,3908,"Paget Rd n/of Kenview Blvd",,  43.734024, -79.651939,,,0,,,0
14090109,3909,"Production Rd at Production Rd cul-de-sac",,  43.718304, -79.668274,,,0,,,0
14090110,3910,"Production Rd w/of Airport Rd",,  43.720318, -79.665550,,,0,,,0
14090111,3911,"Driver Rd w/of Pedigree Crt",,  43.722649, -79.662750,,,0,,,0
14090112,3912,"Driver Rd at 30 Driver Rd",,  43.723564, -79.662003,,,0,,,0
14090113,3913,"Driver Rd e/of Airport Rd",,  43.721104, -79.664864,,,0,,,0
14090114,3914,"Cherrytree Dr n/of Rembrandt Crt (N)",,  43.654095, -79.726715,,,0,,,0
14090115,3915,"Cherrytree Dr n/of Waterloo Crt",,  43.653072, -79.724007,,,0,,,0
14090116,3916,"Cherrytree Dr n/of Sparrow Crt",,  43.652092, -79.721756,,,0,,,0
14090117,3917,"Cherrytree Dr s/of Redwood Place",,  43.654881, -79.720398,,,0,,,0
14090118,3918,"Cherrytree Dr n/of 20 Cherrytree Dr",,  43.655945, -79.723297,,,0,,,0
14090119,3919,"Heart Lake Terminal Route 23 EB Stop",,  43.727993, -79.798218,,,0,place_HTLK,,1
14090120,3920,"Mount Pleasant Village - Route 26 / 27 Stop",,  43.675224, -79.823158,,,0,place_MPVL,,1
14090125,3925,"Robert Parkinson Dr n/of Sandalwood Pkwy",,  43.687111, -79.838417,,,0,,,1
14090126,3926,"Robert Parkinson Dr s/of Tribune Dr",,  43.689278, -79.840599,,,0,,,0
14090129,3928,"Castlemore Rd e/of Humberwest Pkwy",,  43.767078, -79.718071,,,0,,,1
14090130,3929,"Humberwest Pkwy s/of Fairlawn Blvd",,  43.769798, -79.725792,,,0,,,1
14090131,3930,"Humberwest Pkwy s/of Crystal Hill Dr",,  43.768585, -79.721306,,,0,,,1
14090132,3888,"Mount Pleasant GO Station - 5/5A/505 Zum Bovaird",,  43.674850, -79.822792,,,0,place_MPGO,,1
14090133,3889,"McLaughlin- Zum Bovaird Station Stop WB",,  43.695747, -79.798172,,,0,,,1
14090134,3890,"Heart Lake - Zum Bovaird Station Stop WB",,  43.721291, -79.770470,,,0,,,1
14090135,3891,"Trinity Common Terminal - 5/5A EB/505 EB Stop",,  43.730759, -79.763802,,,0,place_SPTE,,1
14090136,3892,"Trinity Common Terminal - 5/5A WB/505 WB/17 Stop",,  43.730652, -79.764336,,,0,place_SPTE,,1
14090137,3893,"Dixie - Zum Bovaird Station Stop EB",,  43.735252, -79.753906,,,0,,,1
14090138,3894,"Dixie - Zum Bovaird Station Stop WB",,  43.734314, -79.755615,,,0,,,1
14090139,3895,"Bramalea - Zum Bovaird Station Stop EB",,  43.743874, -79.744408,,,0,,,1
14102701,3931,"Airport Rd n/of Mayfield Rd",,  43.791729, -79.760506,,,0,,,1
14102702,3932,"James Potter Rd n/of Dusk Dr",,  43.653538, -79.770180,,,0,,,1
15010501,3933,"Heart Lake Rd at 10111 Heart Lake Rd (Lowe's)",,  43.724182, -79.771507,,,0,,,1
15010502,3934,"Ray Lawson Blvd w/of Timberlane Dr",,  43.653034, -79.733116,,,0,,,1
15010503,3935,"Royal West Dr s/of Williams Pkwy W",,  43.659348, -79.812965,,,0,,,1
15021601,3936,"Steeles Ave e/of Resolution Dr",,  43.678638, -79.719093,,,0,,,1
15033001,4224,"Sheridan College Term - 3/3A/4/4A/11/51/511/104 WB",,  43.655819, -79.741821,,,0,place_SHER,,1
15033002,4225,"Sheridan College Terminal - 11/51/511/511C EB",,  43.656078, -79.741524,,,0,place_SHER,,1
15033003,3942,"Malta - Zum Steeles Station Stop EB",,  43.661270, -79.738083,,,0,,,1
15033004,3938,"Chinguacousy - Zum Steeles Station Stop WB",,  43.646370, -79.755310,,,0,,,1
15033005,3941,"Financial - Zum Steeles Station Stop EB",,  43.632915, -79.769516,,,0,,,1
15033006,3940,"Hereford - Zum Steeles Station Stop EB",,  43.622681, -79.780800,,,0,,,1
15033007,3939,"Rivermont - Zum Steeles Station Stop WB",,  43.622036, -79.782021,,,0,,,1
15033008,3943,"Gore Meadows Community Centre",,  43.793533, -79.695763,,,0,place_GOMD,,1
15051801,3944,"Heart Lake Rd s/of Sprucewood Rd",,  43.727924, -79.771141,,,0,,,1
15051802,3945,"Bramalea Rd s/of Inspire Blvd",,  43.769535, -79.777969,,,0,,,1
15051803,3946,"Financial Dr n/of Meadowvale",,  43.614769, -79.751175,,,0,,,1
15051804,3947,"The Gore Rd n/of Castlemore Rd",,  43.791965, -79.690247,,,0,,,1
15051805,3948,"Castlemore Rd e/of The Gore Rd",,  43.792236, -79.689278,,,0,,,1
15051806,3949,"Creditview Rd s/of Aylesbury Rd",,  43.683910, -79.829254,,,0,,,1
15051807,3950,"Queen St w/of Chinguacousy Rd",,  43.665333, -79.782639,,,0,,,1
15051808,3951,"Wanless Dr e/of Creditview Rd",,  43.696812, -79.845589,,,0,,,1
15051809,3952,"Creditview Rd s/of Wanless Dr",,  43.695992, -79.845490,,,0,,,1
15051810,3953,"Castlemore Rd e/of Honeyview Trail",,  43.783901, -79.698402,,,0,,,1
15062901,3954,"Castlemore Rd w/of Julian Dr",,  43.788376, -79.693680,,,0,,,0
15090504,3347,"Dixie Rd s/of Dolbyhill Dr",,  43.756317, -79.783867,,,0,,,0
15090505,3348,"Inspire Blvd e/of Dixie Rd",,  43.758602, -79.786140,,,0,,,0
15090700,2247,"Don Minaker Dr n/of Ebenezer Rd",,  43.764996, -79.671600,,,0,,,0
15090701,2248,"Cherrycrest Dr n/of Queen St",,  43.763462, -79.669838,,,0,,,0
15090702,2249,"Panahill Dr w/of The Gore Rd",,  43.782291, -79.678299,,,0,,,0
15090703,2250,"Gardenbrooke Tr w/of Freedom Oaks Tr",,  43.783886, -79.676567,,,0,,,0
15090704,2251,"Gardenbrooke Tr w/of Thorndale Rd",,  43.785023, -79.675240,,,0,,,0
15090705,2252,"Gardenbrooke Tr opp Toddville Rd",,  43.787666, -79.674576,,,0,,,0
15090706,2310,"Gardenbrooke Tr opp Penelope St",,  43.788773, -79.675713,,,0,,,0
15090707,2311,"Gardenbrooke Tr opp Mulgrave St",,  43.789948, -79.676880,,,0,,,0
15090708,2312,"Gardenbrooke Tr n/of Castle Oaks Crossing",,  43.791393, -79.678841,,,0,,,0
15090709,2313,"Gardenbrooke Tr opp Academy Dr",,  43.794338, -79.681656,,,0,,,0
15090710,2314,"Gardenbrooke Tr opp Snowpass St",,  43.795906, -79.682732,,,0,,,0
15090711,2315,"Mount Pleasant GO Station - Route 1 / 561 Stop",,  43.674774, -79.822830,,,0,place_MPGO,,0
15090712,2316,"James Potter Rd n/of Fahey Dr",,  43.651978, -79.767235,,,0,,,0
15090713,2317,"James Potter Rd opp Young Dr",,  43.650002, -79.763771,,,0,,,0
15090714,2471,"Steeles Ave w/of Mavis Rd",,  43.646217, -79.754829,,,0,,,0
15090715,2472,"Mavis Rd s/of Ray Lawson Blvd",,  43.641651, -79.746422,,,0,,,0
15090716,2473,"Mavis Rd s/of Knotty Pines Grove",,  43.636749, -79.727333,,,0,,,0
15090717,2474,"Mavis Rd n/of Envoy Dr",,  43.635639, -79.725334,,,0,,,0
15090718,2475,"Derry Rd w/of McLaughlin Rd",,  43.636150, -79.717018,,,0,,,0
15090719,2476,"Derry Rd w/of Maritz Dr",,  43.643127, -79.709259,,,0,,,0
15090720,2522,"Derry Rd w/of Hurontario St",,  43.645691, -79.706253,,,0,,,0
15090721,2523,"Derry Rd e/of McLaughlin Rd",,  43.636951, -79.716751,,,0,,,0
15090722,2524,"Mavis Rd s/of Kaiser Dr",,  43.635582, -79.724594,,,0,,,0
15090723,2525,"Mavis Rd s/of Twain Ave",,  43.637363, -79.727905,,,0,,,0
15090724,2526,"Mavis Rd s/of Ray Lawson Blvd",,  43.641983, -79.746460,,,0,,,0
15090725,2527,"Mavis Rd s/of Clementine Dr",,  43.643436, -79.749550,,,0,,,0
15090726,2528,"James Potter Rd s/of Young Dr",,  43.650169, -79.763618,,,0,,,0
15090727,2529,"James Potter Rd opp Fahey Dr",,  43.651711, -79.766602,,,0,,,0
15090728,2530,"James Potter Rd s/of Dusk Dr",,  43.653404, -79.768852,,,0,,,0
15090729,2531,"Spar Dr s/of Williams Pkwy",,  43.754005, -79.705231,,,0,,,0
15090730,2532,"Spar Dr n/of Ward Rd",,  43.752522, -79.702980,,,0,,,0
15090731,2533,"Ward Rd at 73 Ward Rd",,  43.755894, -79.698540,,,0,,,0
15090732,2534,"Edvac Dr n/of Williams Pkwy",,  43.761017, -79.700928,,,0,,,0
15090733,2535,"Edvac Dr at 13 Edvac Dr",,  43.762180, -79.704628,,,0,,,0
15090734,2536,"Automatic Rd w/of Edvac Dr",,  43.762169, -79.707077,,,0,,,0
15090735,2537,"Automatic Rd at 38 Automatic Rd",,  43.760391, -79.708992,,,0,,,0
15090736,2538,"Automatic Rd at 26 Automatic Rd",,  43.758820, -79.710716,,,0,,,0
15090737,2539,"Automatic Rd at 16 Automatic Rd",,  43.756927, -79.710747,,,0,,,0
15090738,2576,"Automatic Rd at 6 Automatic Rd",,  43.755554, -79.708893,,,0,,,0
15090739,2577,"Derry Rd e/of Mavis Rd",,  43.633011, -79.721306,,,0,,,0
15090740,2578,"Derry Rd w/of St. Barbara Blvd",,  43.639011, -79.713844,,,0,,,0
15090741,2579,"Derry Rd e/of St. Barbara Blvd",,  43.639580, -79.713829,,,0,,,0
15090742,2580,"Derry Rd e/of Mavis Rd",,  43.633205, -79.721809,,,0,,,0
15090743,2581,"Ward Rd e/of Spar Dr",,  43.753452, -79.701363,,,0,,,0
15090744,1476,"Derry Rd e/of Derrycrest Dr",,  43.644089, -79.708740,,,0,,,0
15090745,2582,"Fernforest Dr s/of Sahara Trail",,  43.751122, -79.764900,,,0,,,0
15090746,2583,"Fernforest Dr n/of Dewside Dr",,  43.752754, -79.767143,,,0,,,0
15090750,2585,"Countryside Dr e/of Blackstone River Dr",,  43.756809, -79.779259,,,0,,,0
15090756,2706,"Ganton Heights e/of Creditview Rd",,  43.676197, -79.828629,,,0,,,0
15090757,2707,"Veterans Dr s/of Aylesbury Dr",,  43.676952, -79.833809,,,0,,,0
15090758,2708,"Veterans Dr opp Tysonville Cir",,  43.679123, -79.838249,,,0,,,0
15090759,2709,"Veterans Dr n/of Battalion Rd",,  43.681232, -79.841324,,,0,,,0
15090760,2710,"Robert Parkinson Dr n/of Buick Blvd",,  43.691048, -79.842903,,,0,,,0
15090761,2711,"Robert Parkinson Dr s/of Bannister Cres",,  43.691944, -79.844452,,,0,,,0
15090762,2712,"Robert Parkinson Dr s/of Polstar Rd",,  43.693668, -79.846420,,,0,,,0
15090763,2713,"Robert Parkinson Dr s/of Wanless Dr",,  43.694584, -79.847778,,,0,,,0
15090764,2714,"Robert Parkinson Dr s/of Remembrance Rd",,  43.696350, -79.850533,,,0,,,0
15090767,2717,"Robert Parkinson Dr s/of Eckford Lane",,  43.693390, -79.846214,,,0,,,0
15090768,2718,"Robert Parkinson Dr n/of Allium Rd",,  43.691956, -79.844696,,,0,,,0
15090769,2719,"Robert Parkinson Dr n/of Buick Blvd",,  43.690918, -79.842964,,,0,,,0
15090770,2720,"Robert Parkinson Dr n/of Giltspur Rd",,  43.689495, -79.840965,,,0,,,0
15090771,2721,"Robert Parkinson Dr n/of Killick Rd",,  43.688087, -79.839928,,,0,,,0
15090773,2723,"Veterans Dr s/of Dufay Rd",,  43.680679, -79.840988,,,0,,,0
15090774,2724,"Veterans Dr s/of Tysonville Cir",,  43.678890, -79.837936,,,0,,,0
15090775,2725,"Veterans Dr n/of Dublin Rd",,  43.677040, -79.834297,,,0,,,0
15090776,2761,"Ganton Heights w/of Butterworth Rd",,  43.676098, -79.827988,,,0,,,0
15090777,2762,"Creditview Rd opp Aylesbury Dr",,  43.684166, -79.829178,,,0,,,0
15090778,2763,"Goreway Dr n/of Jacksonville Dr",,  43.788025, -79.731857,,,0,,,0
15090779,2764,"Bloomsbury Ave n/of Cairnburg Dr",,  43.785564, -79.733276,,,0,,,0
15090780,2765,"Bloomsbury Ave s/of Jacksonville Dr",,  43.785942, -79.733627,,,0,,,0
15090801,4226,"Humber College Terminal - Route 50 / 50A Stop",,  43.728943, -79.604408,,,0,,,1
15090802,4227,"Humber College Terminal- Zum Steeles 511/511A/511C",,  43.729156, -79.605278,,,0,,,1
15090803,4228,"Humber College Terminal - Route 11/11A Stop",,  43.729015, -79.604919,,,0,,,1
15090804,1007,"Williams - Zum Queen West Station Stop SB",,  43.658333, -79.818245,,,0,,,0
15090805,1091,"Mississauga Rd opp Credit Ridge Commons",,  43.655933, -79.814972,,,0,,,0
15090806,1092,"Mississauga Rd s/of Settlers Field Rd",,  43.653648, -79.811790,,,0,,,0
15090807,1093,"Mississauga Rd s/of Ostrander Blvd",,  43.650391, -79.807312,,,0,,,0
15090808,1094,"Mississauga Rd s/of Queen St",,  43.647148, -79.802414,,,0,,,0
15090809,1095,"Mississauga Rd n/of Embleton Rd",,  43.644596, -79.799484,,,0,,,0
15090810,1096,"Mississauga Rd n/of Lionhead Golf Club Rd",,  43.637859, -79.790436,,,0,,,0
15090811,1097,"Mississauga Rd s/of Olivia Marie Rd",,  43.629108, -79.778450,,,0,,,0
15090814,1257,"Meadowvale Rd w/of Financial Dr",,  43.614307, -79.751770,,,0,,,0
15090815,1258,"Meadowvale Rd e/of Mississauga Rd",,  43.612835, -79.754692,,,0,,,0
15090816,1259,"Mississauga Rd s/of Hallstone Rd",,  43.621063, -79.766968,,,0,,,0
15090817,1260,"Mississauga Rd opp Edgeware Rd",,  43.623161, -79.769989,,,0,,,0
15090818,1261,"Mississauga Rd n/of Steeles",,  43.627907, -79.776199,,,0,,,0
15090819,1262,"Mississauga Rd n/of Olivia Marie Rd",,  43.630119, -79.779160,,,0,,,0
15090820,1263,"Mississauga Rd n/of Wardsville Dr",,  43.633408, -79.783714,,,0,,,0
15090821,1264,"Mississauga Rd n/of Financial Dr",,  43.635811, -79.787033,,,0,,,0
15090822,1265,"Mississauga Rd n/of Lionhead Golf Club Rd",,  43.638210, -79.790375,,,0,,,0
15090823,1266,"Mississauga Rd opp Embleton Rd",,  43.644184, -79.798553,,,0,,,0
15090824,1267,"Mississauga Rd s/of Queen St",,  43.647255, -79.801895,,,0,,,0
15090825,1268,"Mississauga Rd n/of Adamsville Rd",,  43.651234, -79.807884,,,0,,,0
15090826,1269,"Williams - Zum Queen West Station Stop NB",,  43.658623, -79.818008,,,0,,,0
15090827,1270,"Dixie Rd s/of Britannia Rd",,  43.654713, -79.647049,,,0,,,0
15090828,1271,"Dixie Rd s/of Matheson Blvd",,  43.641953, -79.629547,,,0,,,0
15090830,1273,"Dixie Rd n/of Eglinton Ave",,  43.635994, -79.621391,,,0,,,0
15090831,1274,"Dixie Transitway Station WB",,  43.629887, -79.614914,,,0,,,0
15090832,1275,"Dixie Transitway Station EB",,  43.629864, -79.614723,,,0,,,0
15090833,1276,"Dixie Rd s/of Eglinton Ave",,  43.635483, -79.620064,,,0,,,0
15090835,1319,"Dixie Rd s/of Matheson Blvd",,  43.642368, -79.629562,,,0,,,0
15090836,1320,"Dixie Rd s/of Britannia Rd",,  43.654587, -79.646210,,,0,,,0
15090837,1321,"Dixie Rd s/of Meyerside Dr",,  43.660240, -79.653801,,,0,,,0
15090838,1322,"Chinguacousy Rd n/of Drinkwater Rd",,  43.656830, -79.767914,,,0,,,0
15090839,1323,"Chinguacousy Rd btwn Queen St & Bonnie Braes Dr",,  43.663193, -79.777199,,,0,,,0
15090840,1324,"Chinguacousy Rd btwn Bonnie Braes Dr & Dusk Dr",,  43.659004, -79.771500,,,0,,,0
15090841,1325,"Bloomsbury Ave s/of Richgrove Dr",,  43.784271, -79.731033,,,0,,,0
15090842,1326,"Bloomsbury Ave n/of Latania Blvd",,  43.782600, -79.728119,,,0,,,0
15090843,1327,"Bloomsbury Ave n/of Latania Blvd",,  43.782703, -79.727966,,,0,,,0
15090844,1328,"Bloomsbury Ave s/of Richgrove Dr",,  43.784492, -79.731125,,,0,,,0
15090845,1329,"Jacksonville Dr w/of Goreway Dr",,  43.787518, -79.731926,,,0,,,0
15090846,1330,"Humberwest Pkwy e/of Airport Rd",,  43.769264, -79.729362,,,0,,,0
15090847,1331,"Humberwest Pkwy n/of Castlemore Rd",,  43.767288, -79.718956,,,0,,,0
15090848,1332,"Humberwest Pkwy n/of Crystal Hill Dr",,  43.769310, -79.721817,,,0,,,0
15090849,1333,"Humberwest Pkwy w/of Fairlawn Blvd",,  43.770100, -79.727135,,,0,,,0
15090850,1334,"Humberwest Pkwy e/of Airport Rd",,  43.769482, -79.729622,,,0,,,0
15090856,1471,"Havelock Dr n/of Merganser Cres (N)",,  43.658611, -79.719856,,,0,,,0
15090857,1472,"Havelock Dr w/of Kesteven Cres (W)",,  43.657352, -79.717163,,,0,,,0
15090858,1473,"Havelock Dr w/of Plover Place",,  43.659336, -79.714592,,,0,,,0
15090859,1474,"Havelock Dr s/of Bloomingdale Dr",,  43.661522, -79.716385,,,0,,,0
15090860,1475,"Chinguacousy Rd n/of Steeles Ave",,  43.647156, -79.755478,,,0,,,0
15090862,1477,"Charolais Blvd e/of James Potter Rd",,  43.649151, -79.761696,,,0,,,0
15090863,1478,"Dusk Dr w/of Chinguacousy Rd",,  43.655685, -79.768318,,,0,,,0
15090864,1479,"Drinkwater Rd n/of Vivians Cres (N)",,  43.661472, -79.764786,,,0,,,0
15090865,1480,"Drinkwater Rd s/of Ripley Cres (S)",,  43.662682, -79.766319,,,0,,,0
15090866,1481,"Drinkwater Rd n/of White Tail Cres (S)",,  43.663807, -79.768715,,,0,,,0
15090867,1482,"Drinkwater Rd s/of Sunley Cres (N)",,  43.665829, -79.771156,,,0,,,0
15090868,1483,"Drinkwater Rd opp Herkes Dr",,  43.667149, -79.772240,,,0,,,0
15090869,1484,"Drinkwater Rd s/of McCleave Cres (N)",,  43.668468, -79.773628,,,0,,,0
15090870,1485,"Drinkwater Rd s/of Colonel Frank Ching Cres",,  43.669445, -79.775505,,,0,,,0
15090871,1486,"Drinkwater Rd s/of Queen St",,  43.670189, -79.776680,,,0,,,0
15090872,1487,"Academic Dr s/of Queen St",,  43.672256, -79.773567,,,0,,,0
15090873,1488,"Drinkwater Rd s/of Queen St",,  43.669758, -79.776245,,,0,,,0
15090874,1489,"Drinkwater Rd n/of Ventura Ave",,  43.668697, -79.774254,,,0,,,0
15090875,1490,"Drinkwater Rd s/of Herkes Dr",,  43.667046, -79.772339,,,0,,,0
15090876,1491,"Drinkwater Rd n/of Sterritt Dr",,  43.665154, -79.770760,,,0,,,0
15090877,1492,"Drinkwater Rd opp White Tail Cres (S)",,  43.663506, -79.768394,,,0,,,0
15090878,1493,"Drinkwater Rd s/of Spalding Gate",,  43.662514, -79.766357,,,0,,,0
15090879,1494,"Drinkwater Rd opp Vivians Cres (N)",,  43.661396, -79.764923,,,0,,,0
15090880,1495,"Drinkwater Rd e/of Lockwood Rd",,  43.659523, -79.765503,,,0,,,0
15090881,1255,"Gardenbrooke Tr n/of Mulgrave St",,  43.790237, -79.677475,,,0,,,0
15090882,1256,"Gardenbrooke Tr n/of Penelope St",,  43.789097, -79.676079,,,0,,,0
15090883,1496,"Gardenbrooke Tr n/of Toddville Rd",,  43.787952, -79.675140,,,0,,,0
15090884,1497,"Gardenbrooke Tr e/of Thorndale Rd",,  43.785744, -79.674637,,,0,,,0
15090885,1551,"Gardenbrooke Tr at Castlebrooke Secondary School",,  43.784409, -79.676155,,,0,,,0
15090886,1552,"Panahill Dr w/of The Gore Rd",,  43.782333, -79.678581,,,0,,,0
15090887,1553,"Panahill Dr e/of Templeton Crt",,  43.781261, -79.680984,,,0,,,0
15090888,1554,"Panahill Dr e/of Strathdale Rd",,  43.781101, -79.683411,,,0,,,0
15090889,1555,"Panahill Dr w/of Smithville Dr",,  43.780273, -79.685944,,,0,,,0
15090890,1556,"Panahill Dr opp Fieldview Dr",,  43.780773, -79.684715,,,0,,,0
15090891,1557,"Panahill Dr w/of Dilworth Chase Rd",,  43.781174, -79.680832,,,0,,,0
15090892,1558,"Skyvalley Dr n/of Riverglen St",,  43.778332, -79.679260,,,0,,,0
15090893,1559,"Skyvalley Dr n/of Cottrelle Blvd",,  43.776909, -79.677666,,,0,,,0
15090894,1649,"Westbrook Ave n/of Gorevale Dr",,  43.775436, -79.675247,,,0,,,0
15090895,1832,"Westbrook Ave n/of Trevino Cres (N)",,  43.774578, -79.673981,,,0,,,0
15090896,2136,"Westbrook Ave n/of Don Minaker Dr",,  43.772976, -79.671753,,,0,,,0
15090897,2244,"Don Minaker Dr e/of Hampton Springs Dr",,  43.770828, -79.674072,,,0,,,0
15090898,2245,"Don Minaker Dr s/of Pasadena Ave",,  43.768696, -79.675377,,,0,,,0
15090899,2246,"Don Minaker Dr n/of Riverstone Dr",,  43.766994, -79.674301,,,0,,,0
15110201,2767,"Mississauga Rd s/of Howard Stewart Rd",,  43.632496, -79.783142,,,0,,,0
15110202,2768,"Sandalwood Pkwy e/of Creditview Rd",,  43.689117, -79.834831,,,0,,,0
15110203,2769,"Castlemore Rd w/of The Gore Rd",,  43.790371, -79.691399,,,0,,,0
15110204,2770,"Steeles Ave opp Polonia Ave",,  43.641644, -79.759933,,,0,,,0
15110205,2771,"Wanless Dr e/of Brisdale Dr",,  43.702248, -79.839256,,,0,,,0
16021501,2772,"Airport Rd opp Treeline Blvd",,  43.780735, -79.746170,,,0,,,0
16050901,2775,"Dixie Rd n/of Templehill Rd",,  43.752144, -79.778671,,,0,,,0
16050902,2776,"Mavis Rd n/of Clementine Dr",,  43.644279, -79.751282,,,0,,,0
16050903,2777,"Smart Centres - Walmart Plaza",,  43.771790, -79.778923,,,0,,,0
16050904,2778,"Biscayne Cres e/of First Gulf Blvd (S)",,  43.677006, -79.712326,,,0,,,0
16050905,2779,"Biscayne Cres w/of Clipper Crt",,  43.677464, -79.710243,,,0,,,0
16050906,2780,"Biscayne Cres at 180 Biscayne Cres",,  43.679916, -79.710838,,,0,,,0
16050907,2781,"Biscayne Cres e/of First Gulf Blvd (N)",,  43.680618, -79.714188,,,0,,,0
16050908,2782,"Bramalea Rd s/of Balmoral Dr",,  43.715363, -79.705017,,,0,,,0
